team,village_id,week_end_date,tablet_serials_count,tablet_serials
KITKIT,58,2019-02-01,15,"['5A27000788', '5A28002553', '5B13000717', '5B20002321', '6111000322', '6111001501', '6113002162', '6116001312', '6116002168', '6116002403', '6116002411', '6118002560', '6118002638', '6118002906', '6129001151']"
KITKIT,59,2019-02-01,8,"['5B12002892', '5B20002289', '6111000285', '6115000422', '6116001223', '6116002280', '6116002467', '6118002773']"
KITKIT,60,2019-02-01,15,"['5A27002161', '5B12002765', '5B12002887', '5B12003042', '5B13001751', '6112000132', '6112000275', '6112001351', '6115000405', '6115001112', '6116001908', '6116002454', '6129001140', '6130000054', '6130000177']"
KITKIT,61,2019-02-01,6,"['5A29000620', '6112001289', '6115001421', '6116001454', '6116001629', '6118003198']"
KITKIT,62,2019-02-01,18,"['5A27000388', '5A27000593', '5A27002062', '5A28000215', '5A28000650', '5A28001250', '5A29001466', '5B07003403', '5B12002446', '5B13001277', '6111001618', '6116001511', '6116002263', '6116002593', '6116002835', '6116002859', '6118003137', '6129001445']"
KITKIT,63,2019-02-01,18,"['5A28000844', '5A28002652', '5A29001463', '5A29001487', '5B04000427', '5B12004704', '5B13002494', '5B20001161', '6111001496', '6111002098', '6116001384', '6116001544', '6116001896', '6116002182', '6116002748', '6118002252', '6118003103', '6129001258']"
KITKIT,64,2019-02-01,18,"['5A22001194', '5A27000417', '5A28002489', '5A29000810', '5B12002903', '5B20001175', '5B20002358', '6111000472', '6115001508', '6116000773', '6116001313', '6116001668', '6116001794', '6116001798', '6116002266', '6128000713', '6128000880', '6129000660']"
KITKIT,65,2019-02-01,14,"['5A28002295', '5A28002638', '5A29001393', '5A29001468', '5B12002836', '5B13002233', '6111001081', '6112000059', '6112000108', '6112000235', '6112001301', '6116002375', '6116002850', '6118002805']"
KITKIT,66,2019-02-01,4,"['5A29001419', '5B13002105', '6111000430', '6116002042']"
KITKIT,67,2019-02-01,16,"['5B12002635', '5B12002782', '5B12002890', '5B12003073', '5B13001506', '5B13002320', '5C03000005', '6109000420', '6111000018', '6111000069', '6112000093', '6112001331', '6115001191', '6116002528', '6116002542', '6116002861']"
KITKIT,68,2019-02-01,9,"['5A28002388', '5A29000316', '5B12003041', '6115001107', '6116002460', '6116002580', '6118002226', '6118002530', '6129002259']"
